date,day_of_week,WeekStatus,NSM,Load_Type,Usage_kWh,Lagging_Current_Reactive_Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor
2018-06-26 10:00:00,Tuesday,Weekday,36000,Maximum_Load,59.586868493676135,23.014,2.502,0.029935,68.09,90.29
2018-06-26 10:15:00,Tuesday,Weekday,36900,Maximum_Load,56.69092151148633,22.495,2.08,0.028139,86.99,93.6
2018-06-26 10:30:00,Tuesday,Weekday,37800,Medium_Load,19.569584590332436,4.216,0.378,0.009734,87.24,93.41
2018-06-26 10:45:00,Tuesday,Weekday,38700,Maximum_Load,53.10024738585296,12.735,0.442,0.026568,69.05,99.22
2018-06-26 11:00:00,Tuesday,Weekday,39600,Medium_Load,25.054447199089115,7.491,0.427,0.012374,87.84,91.29
2018-06-26 11:15:00,Tuesday,Weekday,40500,Maximum_Load,50.69561073788374,12.903,0.227,0.025322,83.66,92.07
2018-06-26 11:30:00,Tuesday,Weekday,41400,Maximum_Load,55.09358951931634,18.1,2.386,0.027499,84.49,93.43
2018-06-26 11:45:00,Tuesday,Weekday,42300,Maximum_Load,56.40795819009554,20.819,2.157,0.028238,76.25,96.08
2018-06-26 12:00:00,Tuesday,Weekday,43200,Maximum_Load,59.22657579278644,13.351,0.711,0.029642,80.25,97.76
2018-06-26 12:15:00,Tuesday,Weekday,44100,Maximum_Load,60.456121073686944,12.13,0.613,0.030082,67.56,98.29
2018-06-26 12:30:00,Tuesday,Weekday,45000,Medium_Load,21.425427577678235,8.543,0.267,0.010721,96.21,96.37
2018-06-26 12:45:00,Tuesday,Weekday,45900,Medium_Load,24.650235587108522,7.151,0.514,0.012591,66.15,91.7
2018-06-26 13:00:00,Tuesday,Weekday,46800,Maximum_Load,54.68810046037547,11.686,1.336,0.027439,81.37,98.24
2018-06-26 13:15:00,Tuesday,Weekday,47700,Maximum_Load,52.86097325778731,16.794,0.219,0.026358,85.31,94.25
2018-06-26 13:30:00,Tuesday,Weekday,48600,Medium_Load,25.29594540585675,8.87,0.097,0.012527,71.67,94.61
2018-06-26 13:45:00,Tuesday,Weekday,49500,Maximum_Load,54.75979100062669,19.727,0.956,0.027393,98.67,95.74
2018-06-26 14:00:00,Tuesday,Weekday,50400,Maximum_Load,56.8414086871513,17.84,1.792,0.02836,66.66,92.84
2018-06-26 14:15:00,Tuesday,Weekday,51300,Light_Load,12.069841788640575,4.054,0.412,0.006027,66.97,98.3
2018-06-26 14:30:00,Tuesday,Weekday,52200,Light_Load,8.39709184860933,2.479,0.285,0.004255,73.11,99.26
2018-06-26 14:45:00,Tuesday,Weekday,53100,Medium_Load,23.529850655882797,7.623,0.614,0.011658,91.58,92.44
2018-06-26 15:00:00,Tuesday,Weekday,54000,Medium_Load,21.923446369809255,8.557,1.05,0.010978,93.82,96.02
2018-06-26 15:15:00,Tuesday,Weekday,54900,Medium_Load,31.12738261910094,12.373,1.178,0.015441,74.49,92.15
2018-06-26 15:30:00,Tuesday,Weekday,55800,Light_Load,10.720626824818876,3.49,0.261,0.005262,82.38,90.2
2018-06-26 15:45:00,Tuesday,Weekday,56700,Light_Load,9.199132702134426,2.914,0.214,0.00461,78.11,96.1
2018-06-26 16:00:00,Tuesday,Weekday,57600,Maximum_Load,54.502057863060706,14.667,1.472,0.027268,92.8,99.8
2018-06-26 16:15:00,Tuesday,Weekday,58500,Maximum_Load,59.83563602258613,15.847,1.023,0.02998,73.91,92.81
2018-06-26 16:30:00,Tuesday,Weekday,59400,Maximum_Load,54.52112744787464,20.985,2.45,0.027275,87.05,95.44
2018-06-26 16:45:00,Tuesday,Weekday,60300,Maximum_Load,49.863648797352376,16.606,1.291,0.025063,82.47,91.79
2018-06-26 17:00:00,Tuesday,Weekday,61200,Light_Load,8.79507926316095,2.566,0.284,0.00442,94.3,93.46
2018-06-26 17:15:00,Tuesday,Weekday,62100,Maximum_Load,51.3165816289229,17.098,0.559,0.025821,75.48,95.69
2018-06-26 17:30:00,Tuesday,Weekday,63000,Maximum_Load,55.80628204598144,12.511,0.744,0.027772,74.27,94.91
2018-06-26 17:45:00,Tuesday,Weekday,63900,Medium_Load,29.032402459743114,11.285,1.352,0.01452,75.32,99.99
2018-06-26 18:00:00,Tuesday,Weekday,64800,Maximum_Load,49.98247405864435,15.218,0.133,0.025045,78.52,93.85
2018-06-26 18:15:00,Tuesday,Weekday,65700,Medium_Load,22.30109705662356,5.95,0.38,0.011047,79.16,98.5
2018-06-26 18:30:00,Tuesday,Weekday,66600,Medium_Load,27.594182255471516,5.592,0.684,0.01377,74.74,99.94
2018-06-26 18:45:00,Tuesday,Weekday,67500,Light_Load,6.50158777573894,2.181,0.108,0.003228,83.63,92.74
2018-06-26 19:00:00,Tuesday,Weekday,68400,Maximum_Load,56.24549317314975,22.156,1.033,0.028079,97.63,99.99
2018-06-26 19:15:00,Tuesday,Weekday,69300,Light_Load,9.251941587323461,2.884,0.462,0.004706,94.98,98.28
2018-06-26 19:30:00,Tuesday,Weekday,70200,Medium_Load,27.66870976842325,7.375,0.805,0.013869,85.97,93.7
2018-06-26 19:45:00,Tuesday,Weekday,71100,Maximum_Load,53.06022504219143,15.051,1.376,0.026571,95.07,98.47
2018-06-26 20:00:00,Tuesday,Weekday,72000,Medium_Load,17.344512671702738,5.442,0.367,0.008628,79.41,91.49
2018-06-26 20:15:00,Tuesday,Weekday,72900,Light_Load,9.190593906754271,3.104,0.357,0.00464,88.73,90.87
2018-06-26 20:30:00,Tuesday,Weekday,73800,Medium_Load,20.29298876777219,4.803,0.733,0.010017,87.92,99.67
2018-06-26 20:45:00,Tuesday,Weekday,74700,Maximum_Load,57.80552964018989,22.372,1.862,0.028893,91.41,97.62
2018-06-26 21:00:00,Tuesday,Weekday,75600,Maximum_Load,54.873208255878275,15.522,0.48,0.027497,66.98,93.26
2018-06-26 21:15:00,Tuesday,Weekday,76500,Medium_Load,24.111906112790294,7.834,0.143,0.012014,71.69,97.71
2018-06-26 21:30:00,Tuesday,Weekday,77400,Light_Load,10.071666812942267,3.85,0.247,0.005003,81.39,92.89
2018-06-26 21:45:00,Tuesday,Weekday,78300,Light_Load,2.7744680755988256,0.876,0.111,0.001311,79.9,90.44
2018-06-26 22:00:00,Tuesday,Weekday,79200,Light_Load,7.399379329346939,2.491,0.026,0.003649,69.42,93.81
2018-06-26 22:15:00,Tuesday,Weekday,80100,Light_Load,9.343622682915996,3.052,0.419,0.004748,67.5,95.29
2018-06-26 22:30:00,Tuesday,Weekday,81000,Light_Load,8.758531316334606,2.186,0.372,0.004216,79.56,99.75
2018-06-26 22:45:00,Tuesday,Weekday,81900,Light_Load,6.533508637638932,2.565,0.067,0.003305,69.66,97.38
2018-06-26 23:00:00,Tuesday,Weekday,82800,Medium_Load,23.563799006226926,6.939,0.485,0.011765,90.43,96.04
2018-06-26 23:15:00,Tuesday,Weekday,83700,Medium_Load,29.629726267240148,6.509,0.092,0.014767,73.27,95.35
2018-06-26 23:30:00,Tuesday,Weekday,84600,Light_Load,10.738014986995214,4.291,0.025,0.005404,87.94,93.2
2018-06-26 23:45:00,Tuesday,Weekday,85500,Light_Load,6.00748041605452,1.982,0.125,0.002897,95.38,93.24
2018-06-27 00:00:00,Wednesday,Weekday,0,Light_Load,12.045382832818621,3.875,0.197,0.006051,76.5,96.94
2018-06-27 00:15:00,Wednesday,Weekday,900,Light_Load,10.265243050141287,3.935,0.414,0.005087,77.7,94.71
2018-06-27 00:30:00,Wednesday,Weekday,1800,Light_Load,9.465168925124507,2.919,0.129,0.004656,95.25,94.75
2018-06-27 00:45:00,Wednesday,Weekday,2700,Light_Load,9.579770419217144,2.606,0.374,0.004773,91.56,97.06
2018-06-27 01:00:00,Wednesday,Weekday,3600,Light_Load,4.561636706029647,1.072,0.07,0.002331,94.25,95.01
2018-06-27 01:15:00,Wednesday,Weekday,4500,Light_Load,12.515792033139157,4.532,0.346,0.006281,82.28,91.07
2018-06-27 01:30:00,Wednesday,Weekday,5400,Medium_Load,27.854523179719614,7.415,1.19,0.013893,77.56,99.51
2018-06-27 01:45:00,Wednesday,Weekday,6300,Light_Load,8.735370290503095,2.649,0.072,0.00434,88.07,99.29
2018-06-27 02:00:00,Wednesday,Weekday,7200,Medium_Load,25.73081963291232,7.765,0.449,0.012784,73.43,95.63
2018-06-27 02:15:00,Wednesday,Weekday,8100,Light_Load,7.725574996713219,2.689,0.28,0.003815,84.48,93.37
2018-06-27 02:30:00,Wednesday,Weekday,9000,Medium_Load,23.293873470295946,7.846,0.244,0.011609,87.56,94.35
2018-06-27 02:45:00,Wednesday,Weekday,9900,Light_Load,9.603644740453138,2.734,0.034,0.004673,81.44,92.68
2018-06-27 03:00:00,Wednesday,Weekday,10800,Medium_Load,22.61377964262049,6.45,1.107,0.011084,86.12,93.1
2018-06-27 03:15:00,Wednesday,Weekday,11700,Medium_Load,25.452096112430915,6.467,0.441,0.012625,94.6,94.35
2018-06-27 03:30:00,Wednesday,Weekday,12600,Light_Load,8.292095189045927,2.224,0.364,0.004229,73.28,99.11
2018-06-27 03:45:00,Wednesday,Weekday,13500,Light_Load,9.155544713695448,3.134,0.101,0.004656,66.11,98.65
2018-06-27 04:00:00,Wednesday,Weekday,14400,Medium_Load,27.823749873225015,8.694,0.737,0.014029,94.96,95.15
2018-06-27 04:15:00,Wednesday,Weekday,15300,Medium_Load,26.21001136575136,5.51,1.137,0.013111,85.82,95.09
2018-06-27 04:30:00,Wednesday,Weekday,16200,Medium_Load,27.080699266156028,8.169,0.084,0.013608,85.01,92.8
2018-06-27 04:45:00,Wednesday,Weekday,17100,Medium_Load,19.180172258379773,7.5,0.723,0.009583,85.05,97.32
2018-06-27 05:00:00,Wednesday,Weekday,18000,Light_Load,9.381240150747626,2.081,0.062,0.004458,88.63,90.74
2018-06-27 05:15:00,Wednesday,Weekday,18900,Light_Load,8.225169840614653,1.818,0.094,0.004174,83.72,95.05
2018-06-27 05:30:00,Wednesday,Weekday,19800,Light_Load,9.115174841112164,3.04,0.162,0.004429,91.96,95.86
2018-06-27 05:45:00,Wednesday,Weekday,20700,Medium_Load,23.412760772957373,9.167,0.346,0.01162,79.38,92.4
2018-06-27 06:00:00,Wednesday,Weekday,21600,Maximum_Load,58.452776026003626,12.003,1.091,0.029375,85.03,97.88
2018-06-27 06:15:00,Wednesday,Weekday,22500,Maximum_Load,55.75129138468844,14.992,1.938,0.027734,88.09,99.8
2018-06-27 06:30:00,Wednesday,Weekday,23400,Medium_Load,22.765555378927353,4.858,0.278,0.011186,90.87,94.89
2018-06-27 06:45:00,Wednesday,Weekday,24300,Medium_Load,23.295056037315284,5.897,0.714,0.01175,80.24,97.59
2018-06-27 07:00:00,Wednesday,Weekday,25200,Maximum_Load,57.70832063994138,17.942,1.717,0.028656,70.3,97.32
2018-06-27 07:15:00,Wednesday,Weekday,26100,Maximum_Load,54.74413261558444,15.79,0.663,0.027088,77.5,96.22
2018-06-27 07:30:00,Wednesday,Weekday,27000,Maximum_Load,54.985850768412725,14.993,0.219,0.027351,83.1,97.17
2018-06-27 07:45:00,Wednesday,Weekday,27900,Maximum_Load,54.406862334100246,13.174,0.683,0.027212,96.99,99.84
2018-06-27 08:00:00,Wednesday,Weekday,28800,Medium_Load,28.03339150694017,9.08,0.911,0.014063,91.9,94.43
2018-06-27 08:15:00,Wednesday,Weekday,29700,Maximum_Load,56.44698990946834,17.789,0.718,0.028273,96.78,95.11
2018-06-27 08:30:00,Wednesday,Weekday,30600,Medium_Load,21.43859938112683,7.131,0.228,0.010789,94.91,96.09
2018-06-27 08:45:00,Wednesday,Weekday,31500,Medium_Load,22.072686926263895,7.916,1.034,0.010985,78.49,92.05
2018-06-27 09:00:00,Wednesday,Weekday,32400,Medium_Load,25.01370266005035,8.652,1.199,0.012628,77.9,98.46
2018-06-27 09:15:00,Wednesday,Weekday,33300,Maximum_Load,53.070875007733186,20.775,1.06,0.026626,87.37,97.7
2018-06-27 09:30:00,Wednesday,Weekday,34200,Maximum_Load,48.51840613750242,11.348,1.885,0.024186,77.11,92.5
2018-06-27 09:45:00,Wednesday,Weekday,35100,Maximum_Load,52.76492131556476,20.593,0.189,0.026374,87.98,98.77
2018-06-27 10:00:00,Wednesday,Weekday,36000,Maximum_Load,54.16443232464429,12.698,2.45,0.02728,79.48,98.51
2018-06-27 10:15:00,Wednesday,Weekday,36900,Medium_Load,23.799995102887298,8.772,0.412,0.011932,71.27,97.28
2018-06-27 10:30:00,Wednesday,Weekday,37800,Maximum_Load,57.16228673363746,20.446,2.189,0.028828,90.53,96.92
2018-06-27 10:45:00,Wednesday,Weekday,38700,Medium_Load,18.29638116208313,6.097,0.6,0.008912,69.23,96.52
2018-06-27 11:00:00,Wednesday,Weekday,39600,Maximum_Load,52.682903564838654,17.978,1.062,0.026279,70.24,95.58
2018-06-27 11:15:00,Wednesday,Weekday,40500,Maximum_Load,57.38698811342556,19.414,0.22,0.028614,73.06,97.79
2018-06-27 11:30:00,Wednesday,Weekday,41400,Medium_Load,22.997015090617776,7.037,0.708,0.01137,82.71,99.26
2018-06-27 11:45:00,Wednesday,Weekday,42300,Maximum_Load,51.36582727229405,10.609,0.185,0.02557,86.84,94.76
2018-06-27 12:00:00,Wednesday,Weekday,43200,Maximum_Load,52.957899738896664,16.73,2.54,0.026507,69.4,93.06
2018-06-27 12:15:00,Wednesday,Weekday,44100,Maximum_Load,56.33862182794131,15.652,1.208,0.028113,76.53,90.15
2018-06-27 12:30:00,Wednesday,Weekday,45000,Maximum_Load,54.23978930965385,13.803,0.789,0.027129,86.54,92.17
2018-06-27 12:45:00,Wednesday,Weekday,45900,Medium_Load,22.825122823911055,6.802,0.238,0.011335,78.46,92.62
2018-06-27 13:00:00,Wednesday,Weekday,46800,Maximum_Load,56.445340107419874,20.863,0.21,0.028172,69.67,97.99
2018-06-27 13:15:00,Wednesday,Weekday,47700,Maximum_Load,56.12460272723229,17.717,1.987,0.02781,83.47,93.46
2018-06-27 13:30:00,Wednesday,Weekday,48600,Maximum_Load,51.20950537263305,20.123,2.536,0.025692,87.13,99.76
2018-06-27 13:45:00,Wednesday,Weekday,49500,Medium_Load,25.284357838123835,7.184,0.58,0.012807,66.55,94.79
2018-06-27 14:00:00,Wednesday,Weekday,50400,Maximum_Load,51.10154455909215,11.94,1.8,0.025547,82.04,95.08
2018-06-27 14:15:00,Wednesday,Weekday,51300,Medium_Load,28.510273996094956,7.496,0.691,0.014283,80.04,92.97
2018-06-27 14:30:00,Wednesday,Weekday,52200,Maximum_Load,58.693591543087585,13.437,1.188,0.02924,65.29,97.54
2018-06-27 14:45:00,Wednesday,Weekday,53100,Medium_Load,24.136979494801516,8.134,0.438,0.011877,80.35,93.78
2018-06-27 15:00:00,Wednesday,Weekday,54000,Medium_Load,28.194884846731625,6.539,1.262,0.01407,84.18,94.43
2018-06-27 15:15:00,Wednesday,Weekday,54900,Medium_Load,22.73135722405399,6.902,0.864,0.011224,72.87,98.49
2018-06-27 15:30:00,Wednesday,Weekday,55800,Maximum_Load,54.5803494571413,20.996,2.344,0.027434,66.11,93.78
2018-06-27 15:45:00,Wednesday,Weekday,56700,Medium_Load,23.245632113178296,6.666,0.112,0.011719,69.19,95.79
2018-06-27 16:00:00,Wednesday,Weekday,57600,Medium_Load,24.925938252317035,6.993,0.451,0.01256,97.85,99.08
2018-06-27 16:15:00,Wednesday,Weekday,58500,Light_Load,8.198735343067648,1.973,0.086,0.003991,78.73,94.12
2018-06-27 16:30:00,Wednesday,Weekday,59400,Maximum_Load,54.99201080866544,19.289,0.471,0.027461,73.15,90.96
2018-06-27 16:45:00,Wednesday,Weekday,60300,Medium_Load,24.729448862918442,6.451,1.09,0.012499,83.43,90.14
2018-06-27 17:00:00,Wednesday,Weekday,61200,Medium_Load,25.38186246614277,10.104,1.128,0.01262,92.25,93.11
2018-06-27 17:15:00,Wednesday,Weekday,62100,Maximum_Load,58.76617143829493,13.713,1.68,0.029331,79.89,97.99
2018-06-27 17:30:00,Wednesday,Weekday,63000,Light_Load,1.9673725407442184,0.394,0.026,0.001079,94.31,98.22
2018-06-27 17:45:00,Wednesday,Weekday,63900,Medium_Load,30.76276430432552,9.471,1.499,0.015349,95.77,91.7
2018-06-27 18:00:00,Wednesday,Weekday,64800,Light_Load,6.947667276275258,1.485,0.038,0.003376,86.57,97.3
2018-06-27 18:15:00,Wednesday,Weekday,65700,Maximum_Load,54.76628591914976,15.002,2.127,0.027414,83.92,91.42
2018-06-27 18:30:00,Wednesday,Weekday,66600,Maximum_Load,58.987904478639166,17.126,0.97,0.029613,65.63,93.31
2018-06-27 18:45:00,Wednesday,Weekday,67500,Light_Load,9.820067063138591,2.452,0.198,0.004953,85.17,92.5
2018-06-27 19:00:00,Wednesday,Weekday,68400,Maximum_Load,56.60505660608821,22.394,2.266,0.028365,82.78,95.79
2018-06-27 19:15:00,Wednesday,Weekday,69300,Light_Load,11.73689256258032,3.157,0.021,0.005913,71.82,94.01
2018-06-27 19:30:00,Wednesday,Weekday,70200,Medium_Load,24.5057276684539,5.61,0.574,0.012359,71.16,96.99
2018-06-27 19:45:00,Wednesday,Weekday,71100,Maximum_Load,,11.982,1.184,0.02898,97.58,97.06
2018-06-27 20:00:00,Wednesday,Weekday,72000,Maximum_Load,51.21854202056026,13.413,0.672,0.025458,92.14,91.37
2018-06-27 20:15:00,Wednesday,Weekday,72900,Medium_Load,26.25257265437809,9.562,1.265,0.013135,72.47,97.37
2018-06-27 20:30:00,Wednesday,Weekday,73800,Maximum_Load,56.685450152590235,14.125,1.41,0.02829,88.2,96.8
2018-06-27 20:45:00,Wednesday,Weekday,74700,Medium_Load,28.438149722698505,9.093,0.618,0.014212,81.97,93.44
2018-06-27 21:00:00,Wednesday,Weekday,75600,Medium_Load,27.123496385603072,10.79,0.935,0.013727,93.75,99.07
2018-06-27 21:15:00,Wednesday,Weekday,76500,Medium_Load,25.613454053770354,6.883,0.952,0.012912,71.26,91.33
2018-06-27 21:30:00,Wednesday,Weekday,77400,Maximum_Load,54.04717073932665,17.468,0.709,0.026858,68.23,90.07
2018-06-27 21:45:00,Wednesday,Weekday,78300,Light_Load,7.01377391950678,2.244,0.106,0.003411,86.3,92.69
2018-06-27 22:00:00,Wednesday,Weekday,79200,Light_Load,7.039156214826303,2.245,0.013,0.00347,66.22,97.51
2018-06-27 22:15:00,Wednesday,Weekday,80100,Light_Load,4.106362789581582,1.604,0.204,0.002107,95.25,95.63
2018-06-27 22:30:00,Wednesday,Weekday,81000,Light_Load,13.230289738780773,4.726,0.0,0.006664,97.1,92.53
2018-06-27 22:45:00,Wednesday,Weekday,81900,Medium_Load,27.99602521055011,5.649,0.672,0.014117,81.05,93.22
2018-06-27 23:00:00,Wednesday,Weekday,82800,Light_Load,8.76350106778294,1.802,0.195,0.004462,84.96,90.09
2018-06-27 23:15:00,Wednesday,Weekday,83700,Medium_Load,27.44481184807988,5.709,1.104,0.013623,85.48,90.77
2018-06-27 23:30:00,Wednesday,Weekday,84600,Medium_Load,27.259157837089944,7.44,0.095,0.013587,77.1,94.05
2018-06-27 23:45:00,Wednesday,Weekday,85500,Light_Load,5.021067511992751,1.446,0.078,0.002577,68.46,99.42
2018-06-28 00:00:00,Thursday,Weekday,0,Light_Load,9.91025379809105,3.582,0.358,0.005031,77.55,97.38
2018-06-28 00:15:00,Thursday,Weekday,900,Medium_Load,28.809237959179804,9.428,1.411,0.01456,80.1,99.56
2018-06-28 00:30:00,Thursday,Weekday,1800,Light_Load,5.966315881732319,2.386,0.297,0.003248,98.93,93.4
2018-06-28 00:45:00,Thursday,Weekday,2700,Light_Load,3.3988979631431597,1.22,0.031,0.001718,91.23,90.93
2018-06-28 01:00:00,Thursday,Weekday,3600,Medium_Load,,8.061,0.077,0.010823,98.26,97.14
2018-06-28 01:15:00,Thursday,Weekday,4500,Light_Load,7.710972203474544,1.823,0.19,0.004016,86.22,98.3
2018-06-28 01:30:00,Thursday,Weekday,5400,Medium_Load,21.340743522571145,7.006,0.038,0.010659,78.46,94.5
2018-06-28 01:45:00,Thursday,Weekday,6300,Medium_Load,24.483984545496412,5.626,0.575,0.01226,79.32,99.92
2018-06-28 02:00:00,Thursday,Weekday,7200,Medium_Load,23.035855100779358,7.717,1.088,0.011386,88.06,94.61
2018-06-28 02:15:00,Thursday,Weekday,8100,Light_Load,7.997602671695122,2.895,0.337,0.004059,91.96,97.3
2018-06-28 02:30:00,Thursday,Weekday,9000,Light_Load,6.471012306734799,1.683,0.015,0.003226,82.93,90.5
2018-06-28 02:45:00,Thursday,Weekday,9900,Light_Load,7.892060033779766,1.842,0.009,0.003971,65.23,96.26
2018-06-28 03:00:00,Thursday,Weekday,10800,Medium_Load,26.8075466808676,6.634,0.562,0.013399,76.08,90.75
2018-06-28 03:15:00,Thursday,Weekday,11700,Medium_Load,22.125823611882726,8.014,0.122,0.010851,89.61,95.44
2018-06-28 03:30:00,Thursday,Weekday,12600,Light_Load,8.844015656112287,2.736,0.164,0.004426,68.15,90.81
2018-06-28 03:45:00,Thursday,Weekday,13500,Light_Load,5.443242186065666,1.673,0.19,0.002688,68.78,93.76
2018-06-28 04:00:00,Thursday,Weekday,14400,Light_Load,7.982743492709457,2.517,0.134,0.003791,96.62,95.56
2018-06-28 04:15:00,Thursday,Weekday,15300,Medium_Load,24.754433088228797,7.388,0.452,0.012363,65.33,96.41
2018-06-28 04:30:00,Thursday,Weekday,16200,Medium_Load,26.066739066311097,9.715,0.104,0.012931,92.02,96.36
2018-06-28 04:45:00,Thursday,Weekday,17100,Medium_Load,25.553881918231507,7.704,1.155,0.012727,76.65,91.48
2018-06-28 05:00:00,Thursday,Weekday,18000,Medium_Load,28.71664319653208,9.166,1.186,0.014241,93.38,97.98
2018-06-28 05:15:00,Thursday,Weekday,18900,Medium_Load,24.921812514948368,9.868,0.47,0.012537,75.66,91.31
2018-06-28 05:30:00,Thursday,Weekday,19800,Medium_Load,23.117488994659233,6.729,0.644,0.011438,86.82,96.58
2018-06-28 05:45:00,Thursday,Weekday,20700,Light_Load,10.789177509492792,2.562,0.266,0.005387,89.1,94.1
2018-06-28 06:00:00,Thursday,Weekday,21600,Maximum_Load,55.99295201879952,17.503,0.604,0.028091,68.0,95.24
2018-06-28 06:15:00,Thursday,Weekday,22500,Medium_Load,27.652442291153925,9.427,0.319,0.01375,92.93,93.86
2018-06-28 06:30:00,Thursday,Weekday,23400,Medium_Load,24.640094589235197,5.545,0.615,0.012267,98.21,91.86
2018-06-28 06:45:00,Thursday,Weekday,24300,Maximum_Load,51.07390319416246,11.869,1.082,0.02546,67.17,98.37
2018-06-28 07:00:00,Thursday,Weekday,25200,Maximum_Load,61.731735241371624,12.647,1.253,0.030734,73.8,97.32
2018-06-28 07:15:00,Thursday,Weekday,26100,Maximum_Load,53.19206783305507,18.557,2.227,0.026535,79.32,96.04
2018-06-28 07:30:00,Thursday,Weekday,27000,Maximum_Load,51.51723133987783,12.386,0.06,0.025886,65.93,99.76
2018-06-28 07:45:00,Thursday,Weekday,27900,Maximum_Load,57.1509662862938,21.73,2.747,0.028672,83.75,92.61
2018-06-28 08:00:00,Thursday,Weekday,28800,Maximum_Load,52.16454804256424,15.81,2.065,0.025953,74.83,92.27
2018-06-28 08:15:00,Thursday,Weekday,29700,Maximum_Load,53.822789241550474,21.047,2.408,0.026998,88.93,95.29
2018-06-28 08:30:00,Thursday,Weekday,30600,Maximum_Load,55.37372006056514,15.317,1.794,0.027675,85.68,99.12
2018-06-28 08:45:00,Thursday,Weekday,31500,Medium_Load,24.570041653624045,9.611,0.349,0.012269,86.36,98.73
2018-06-28 09:00:00,Thursday,Weekday,32400,Maximum_Load,53.90976026125652,21.323,1.406,0.02708,89.33,93.19
2018-06-28 09:15:00,Thursday,Weekday,33300,Maximum_Load,59.7690683277531,13.508,1.333,0.029926,89.07,95.96
2018-06-28 09:30:00,Thursday,Weekday,34200,Maximum_Load,54.66560702935425,12.299,0.484,0.027297,72.28,97.61
2018-06-28 09:45:00,Thursday,Weekday,35100,Maximum_Load,52.30172126429304,14.89,2.558,0.026059,67.86,97.15
2018-06-28 10:00:00,Thursday,Weekday,36000,Maximum_Load,57.93085843781654,16.382,0.875,0.028891,72.9,92.74
2018-06-28 10:15:00,Thursday,Weekday,36900,Medium_Load,22.83238718284214,7.534,0.048,0.01136,94.98,93.54
2018-06-28 10:30:00,Thursday,Weekday,37800,Medium_Load,24.672799246300904,5.49,0.603,0.01206,65.92,92.72
2018-06-28 10:45:00,Thursday,Weekday,38700,Maximum_Load,52.28611990910576,18.366,0.281,0.026133,95.27,91.61
2018-06-28 11:00:00,Thursday,Weekday,39600,Medium_Load,25.634300516279488,6.28,1.061,0.012816,72.9,90.72
2018-06-28 11:15:00,Thursday,Weekday,40500,Maximum_Load,55.11934081782295,12.684,0.091,0.027768,88.54,98.75
2018-06-28 11:30:00,Thursday,Weekday,41400,Medium_Load,24.91297224141842,8.941,0.064,0.012561,70.3,97.95
2018-06-28 11:45:00,Thursday,Weekday,42300,Medium_Load,25.450054506044932,5.499,1.006,0.012592,70.84,94.12
2018-06-28 12:00:00,Thursday,Weekday,43200,Maximum_Load,57.453404284979904,19.667,0.365,0.028841,96.04,97.88
2018-06-28 12:15:00,Thursday,Weekday,44100,Medium_Load,27.109282719143813,6.024,0.764,0.01372,93.47,93.68
2018-06-28 12:30:00,Thursday,Weekday,45000,Medium_Load,21.88177819940131,7.615,0.684,0.010861,68.27,90.37
2018-06-28 12:45:00,Thursday,Weekday,45900,Medium_Load,22.97604021088953,8.228,1.143,0.011506,97.98,92.33
2018-06-28 13:00:00,Thursday,Weekday,46800,Medium_Load,27.77311785183682,8.802,0.353,0.013899,75.04,97.93
2018-06-28 13:15:00,Thursday,Weekday,47700,Medium_Load,22.651509336029964,6.124,0.335,0.011403,69.34,97.72
2018-06-28 13:30:00,Thursday,Weekday,48600,Maximum_Load,56.475691853909716,13.963,0.186,0.028363,69.87,91.41
2018-06-28 13:45:00,Thursday,Weekday,49500,Medium_Load,27.518447710746536,9.956,0.069,0.013724,95.8,95.85
2018-06-28 14:00:00,Thursday,Weekday,50400,Light_Load,3.0752591074753415,0.681,0.063,0.001625,71.51,93.31
2018-06-28 14:15:00,Thursday,Weekday,51300,Maximum_Load,53.780983807899595,21.238,1.771,0.02672,71.88,93.06
2018-06-28 14:30:00,Thursday,Weekday,52200,Maximum_Load,57.44510240257965,20.44,1.902,0.028739,76.72,98.88
2018-06-28 14:45:00,Thursday,Weekday,53100,Medium_Load,24.559078386917076,8.303,0.954,0.012307,82.91,93.23
2018-06-28 15:00:00,Thursday,Weekday,54000,Medium_Load,23.787474284722723,9.461,0.642,0.012012,94.25,96.5
2018-06-28 15:15:00,Thursday,Weekday,54900,Medium_Load,27.49334434291091,9.286,1.091,0.01369,71.81,90.9
2018-06-28 15:30:00,Thursday,Weekday,55800,Maximum_Load,58.311717267905614,12.875,0.526,0.029144,90.35,95.21
2018-06-28 15:45:00,Thursday,Weekday,56700,Medium_Load,22.964770767250002,6.075,0.728,0.011548,88.2,99.52
2018-06-28 16:00:00,Thursday,Weekday,57600,Light_Load,13.30139234174061,4.218,0.518,0.006649,79.7,98.9
2018-06-28 16:15:00,Thursday,Weekday,58500,Maximum_Load,49.647349801650634,15.643,1.417,0.024834,91.29,97.54
2018-06-28 16:30:00,Thursday,Weekday,59400,Maximum_Load,50.478659961473525,10.197,1.827,0.025195,77.72,93.46
2018-06-28 16:45:00,Thursday,Weekday,60300,Medium_Load,23.636861359734727,5.956,0.167,0.011885,90.41,97.22
2018-06-28 17:00:00,Thursday,Weekday,61200,Light_Load,6.996411701163254,2.43,0.155,0.003589,67.52,99.87
